ticker,company_name,sector,year,part1_observation_status,part1_gap_reason,part2_collection_status,part2_gap_reason,score_status,score_gap_reason,authenticity_index,cosine_alignment,l1_alignment,jaccard_theme_overlap,stated_theme_total_matches,disclosure_theme_total_matches,stated_top_themes,disclosure_top_themes,theme_gap_summary,part1_clean_text_sha256,part2_clean_text_sha256,part1_source_url,part2_sec_archive_url,taxonomy_version,part2_action_evidence_rate,part2_stakeholder_rate,part2_word_count,semantic_text_similarity,semantic_similarity_status,semantic_similarity_gap_reason,semantic_embedding_model,sector_percentile,sector_z_score
BLK,BlackRock,Financials,2020,usable,,missing,no_def14a_filing_for_calendar_year,missing_part2,Part 2 proxy disclosure is not collected.,,,,,3,0,"[{""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 1}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 1}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""match_count"": 1}]",[],"[{""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.333333, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.333333}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.333333, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.333333}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.333333, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.333333}, {""theme_id"": ""collaboration_and_partnership"", ""theme_label"": ""Collaboration and partnership"", ""stated_share"": 0.0, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.0}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.0}]",821205e7a0b5b8b9c05288edb8bc1ae4c902d53d35c6d1b4740813a116323db6,,https://www.blackrock.com/corporate/about-us,,1.0.0-keyword-baseline,,,0,,missing_part2_text,Part 2 proxy clean text is unavailable.,,,
BLK,BlackRock,Financials,2021,usable,,missing,no_def14a_filing_for_calendar_year,missing_part2,Part 2 proxy disclosure is not collected.,,,,,20,0,"[{""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 5}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 4}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 2}]",[],"[{""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.25, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.25}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.2, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.2}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.1, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.1}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.1, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.1}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.1, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.1}]",3634d516c506f1057fce53853364fdf6553ad6e977cf6cec630275e4105d90ae,,https://www.blackrock.com/corporate/about-us,,1.0.0-keyword-baseline,,,0,,missing_part2_text,Part 2 proxy clean text is unavailable.,,,
BLK,BlackRock,Financials,2022,usable,,missing,no_def14a_filing_for_calendar_year,missing_part2,Part 2 proxy disclosure is not collected.,,,,,54,0,"[{""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 10}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 9}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 8}]",[],"[{""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.185185, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.185185}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.166667, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.166667}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.148148, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.148148}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.111111, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.111111}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.092593, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.092593}]",8e67dadbaa91b574d7e748360d137be1a39d1911787ae5955f220e6ee1aa57d3,,https://www.blackrock.com/corporate/about-us,,1.0.0-keyword-baseline,,,0,,missing_part2_text,Part 2 proxy clean text is unavailable.,,,
BLK,BlackRock,Financials,2023,usable,,missing,no_def14a_filing_for_calendar_year,missing_part2,Part 2 proxy disclosure is not collected.,,,,,41,0,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 10}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""match_count"": 6}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 5}]",[],"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.243902, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.243902}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.146341, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.146341}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.121951, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.121951}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.097561, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.097561}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.097561, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.097561}]",0a7942d5832af56facec1940c8fa81ae9513c4def2e0ce42a276b2d970255def,,https://www.blackrock.com/corporate/about-us,,1.0.0-keyword-baseline,,,0,,missing_part2_text,Part 2 proxy clean text is unavailable.,,,
BLK,BlackRock,Financials,2024,usable,,missing,no_def14a_filing_for_calendar_year,missing_part2,Part 2 proxy disclosure is not collected.,,,,,41,0,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 10}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""match_count"": 6}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 5}]",[],"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.243902, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.243902}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.146341, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.146341}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.121951, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.121951}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.097561, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.097561}, {""theme_id"": ""purpose_and_identity"", ""theme_label"": ""Purpose and identity"", ""stated_share"": 0.097561, ""disclosure_share"": 0.0, ""stated_minus_disclosure"": 0.097561}]",dcb01ea33b0105e79620ca6fe074b3e1384a114c9ab46b1b9dc4c89e4da4f06c,,https://www.blackrock.com/corporate/about-us,,1.0.0-keyword-baseline,,,0,,missing_part2_text,Part 2 proxy clean text is unavailable.,,,
BMY,Bristol-Myers Squibb,Healthcare,2016,no_cdx_capture,no same-year CDX capture,collected,,missing_part1,Part 1 stated-values observation is not usable.,,,,,0,772,[],"[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 258}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 173}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""match_count"": 88}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.334197, ""stated_minus_disclosure"": -0.334197}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.0, ""disclosure_share"": 0.224093, ""stated_minus_disclosure"": -0.224093}, {""theme_id"": ""leadership_and_accountability"", ""theme_label"": ""Leadership and accountability"", ""stated_share"": 0.0, ""disclosure_share"": 0.11399, ""stated_minus_disclosure"": -0.11399}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""stated_share"": 0.0, ""disclosure_share"": 0.106218, ""stated_minus_disclosure"": -0.106218}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""stated_share"": 0.0, ""disclosure_share"": 0.079016, ""stated_minus_disclosure"": -0.079016}]",,23b1b929c73e5a466f29415790f0ac9e9b117db6ca0ca080eec07e10682e712c,,https://www.sec.gov/Archives/edgar/data/14272/000104746916011495/a2227801zdef14a.htm,1.0.0-keyword-baseline,0.1043,0.2941,47938,,missing_part1_text,Part 1 stated-values clean text is unavailable.,,,
BMY,Bristol-Myers Squibb,Healthcare,2017,usable,,collected,,scored,,49.6633,46.458483,49.6633,91.666667,54,990,"[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 8}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 7}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 7}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 308}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 241}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 124}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.311111, ""stated_minus_disclosure"": -0.311111}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.074074, ""disclosure_share"": 0.243434, ""stated_minus_disclosure"": -0.16936}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""stated_share"": 0.12963, ""disclosure_share"": 0.012121, ""stated_minus_disclosure"": 0.117508}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.12963, ""disclosure_share"": 0.017172, ""stated_minus_disclosure"": 0.112458}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.12963, ""disclosure_share"": 0.044444, ""stated_minus_disclosure"": 0.085185}]",cb81875d476e759f8362260535b1aad1dcb597415dc73aaa7913475e2ffe4fd3,3f9bd55a7b082b80e4d08c20d109d70ef2ffee366f8f79ff813ac36d80f8cfdb,https://www.bms.com/about-us.html,https://www.sec.gov/Archives/edgar/data/14272/000104746917001940/a2231412zdef14a.htm,1.0.0-keyword-baseline,0.0989,0.2672,70745,20.328114,computed,,sentence-transformers/all-MiniLM-L6-v2,0.493151,0.189271
BMY,Bristol-Myers Squibb,Healthcare,2018,usable,,collected,,scored,,53.83616,50.131263,53.83616,91.666667,58,929,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 8}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 8}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 7}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 281}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 179}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 104}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.302476, ""stated_minus_disclosure"": -0.302476}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.068966, ""disclosure_share"": 0.19268, ""stated_minus_disclosure"": -0.123715}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.103448, ""disclosure_share"": 0.004306, ""stated_minus_disclosure"": 0.099143}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.12069, ""disclosure_share"": 0.024758, ""stated_minus_disclosure"": 0.095932}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.12069, ""disclosure_share"": 0.043057, ""stated_minus_disclosure"": 0.077633}]",aa820d0b8a43ff59c2c17ba88565268522ccba3ba9f7568267f07ca18e64ccee,d89e7850d33dbfd6d92e1183d43ab1b9418b9899682689ebc2cd23e10e977598,https://www.bms.com/about-us.html,https://www.sec.gov/Archives/edgar/data/14272/000104746918002011/a2234920zdef14a.htm,1.0.0-keyword-baseline,0.0924,0.3129,47624,19.870091,computed,,sentence-transformers/all-MiniLM-L6-v2,0.575342,0.459138
BMY,Bristol-Myers Squibb,Healthcare,2019,usable,,collected,,scored,,54.407775,49.21475,54.407775,91.666667,55,898,"[{""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 8}, {""theme_id"": ""environment_and_sustainability"", ""theme_label"": ""Environment and sustainability"", ""match_count"": 7}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""match_count"": 7}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 275}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 168}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 99}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.306236, ""stated_minus_disclosure"": -0.306236}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.072727, ""disclosure_share"": 0.187082, ""stated_minus_disclosure"": -0.114355}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.127273, ""disclosure_share"": 0.024499, ""stated_minus_disclosure"": 0.102774}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.109091, ""disclosure_share"": 0.006682, ""stated_minus_disclosure"": 0.102409}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.127273, ""disclosure_share"": 0.045657, ""stated_minus_disclosure"": 0.081616}]",0329991d73b43382d6eacd925183702399e2a9362ac07be189eba1363b50365e,11b21e14dfcd7f3288f36081b576dc489e37cbb99e05c273b59f4ad1c3904ed6,https://www.bms.com/about-us.html,https://www.sec.gov/Archives/edgar/data/14272/000104746919002763/a2238565zdef14a.htm,1.0.0-keyword-baseline,0.088,0.3159,44321,17.190222,computed,,sentence-transformers/all-MiniLM-L6-v2,0.60274,0.496105
BMY,Bristol-Myers Squibb,Healthcare,2020,usable,,collected,,scored,,59.412385,58.379617,59.412385,91.666667,73,1105,"[{""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 12}, {""theme_id"": ""diversity_equity_and_inclusion"", ""theme_label"": ""Diversity, equity, and inclusion"", ""match_count"": 11}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""match_count"": 8}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""match_count"": 292}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""match_count"": 217}, {""theme_id"": ""customers_and_service"", ""theme_label"": ""Customers and service"", ""match_count"": 136}]","[{""theme_id"": ""shareholders_and_performance"", ""theme_label"": ""Shareholders and performance"", ""stated_share"": 0.0, ""disclosure_share"": 0.264253, ""stated_minus_disclosure"": -0.264253}, {""theme_id"": ""employees_and_workplace"", ""theme_label"": ""Employees and workplace"", ""stated_share"": 0.068493, ""disclosure_share"": 0.19638, ""stated_minus_disclosure"": -0.127887}, {""theme_id"": ""social_impact_and_community"", ""theme_label"": ""Social impact and community"", ""stated_share"": 0.109589, ""disclosure_share"": 0.008145, ""stated_minus_disclosure"": 0.101444}, {""theme_id"": ""integrity_and_ethics"", ""theme_label"": ""Integrity and ethics"", ""stated_share"": 0.109589, ""disclosure_share"": 0.046154, ""stated_minus_disclosure"": 0.063435}, {""theme_id"": ""health_safety_and_wellbeing"", ""theme_label"": ""Health, safety, and wellbeing"", ""stated_share"": 0.09589, ""disclosure_share"": 0.035294, ""stated_minus_disclosure"": 0.060596}]",1bc554bcf426448383b076e0f832da50739278dbfd7e7aaef84af1810a845ee7,319d3c9df1d613ff25aa8fb76f0b4a80852d3f506d213f5d30ec9e478bc5fa6f,https://www.bms.com/about-us.html,https://www.sec.gov/Archives/edgar/data/14272/000114036120006834/nc10007007x1_def14a.htm,1.0.0-keyword-baseline,0.1099,0.3408,54584,12.937958,computed,,sentence-transformers/all-MiniLM-L6-v2,0.767123,0.819763
