ticker,year,collection_status,sec_archive_url,raw_file_path,raw_file_bytes,raw_content_sha256,gap_reason
VLO,2018,collected,https://www.sec.gov/Archives/edgar/data/1035002/000119312518090034/d513817ddef14a.htm,part2_lived_values/data/raw/filings/vlo_2018_000119312518090034.htm,1058819,803c56f3257bd49f78b7aedb22034ffcd2512f35ddc0cf962e23f89d4606b2b5,
VLO,2019,collected,https://www.sec.gov/Archives/edgar/data/1035002/000119312519080420/d684656ddef14a.htm,part2_lived_values/data/raw/filings/vlo_2019_000119312519080420.htm,1423362,1042f6756310abecf82cf859a67f4d0d05bde145174439186cfd30e8ff07ddab,
VLO,2020,collected,https://www.sec.gov/Archives/edgar/data/1035002/000119312520078074/d879120ddef14a.htm,part2_lived_values/data/raw/filings/vlo_2020_000119312520078074.htm,1684543,1362e366f23f8f3f68420d01d24c97dc576b271cac37ea98a3c27b5d2c934814,
VLO,2021,collected,https://www.sec.gov/Archives/edgar/data/1035002/000119312521085910/d112273ddef14a.htm,part2_lived_values/data/raw/filings/vlo_2021_000119312521085910.htm,1544702,08caede0f62ccec4370d1989f87423d25d5249acd526ee6579df38fd08995c3d,
VLO,2022,collected,https://www.sec.gov/Archives/edgar/data/1035002/000103500222000014/valero2022proxy.htm,part2_lived_values/data/raw/filings/vlo_2022_000103500222000014.htm,1773695,c953edd399e03a02e79ced254d74115a8e36801107c79c10723c9b62a1255014,
VLO,2023,collected,https://www.sec.gov/Archives/edgar/data/1035002/000103500223000040/vlo-20230322.htm,part2_lived_values/data/raw/filings/vlo_2023_000103500223000040.htm,2157805,a6fbb1738e9b25abc9d3fe99e020909135288bb21e03266faf996e624eb827e2,
VLO,2024,collected,https://www.sec.gov/Archives/edgar/data/1035002/000103500224000014/vlo-20240325.htm,part2_lived_values/data/raw/filings/vlo_2024_000103500224000014.htm,2086198,bd9994c6c93480b141fea48eb21d3335c0cb6b41a282286f3512b103ec119c23,
OXY,2016,collected,https://www.sec.gov/Archives/edgar/data/797468/000130817916000248/loxy2016_def14a.htm,part2_lived_values/data/raw/filings/oxy_2016_000130817916000248.htm,1031676,8f71d8311481e0a70713f98d121600ffef1eb03eabf08ed17b5a745d1b2d2003,
OXY,2017,collected,https://www.sec.gov/Archives/edgar/data/797468/000130817917000065/loxy2017_def14a.htm,part2_lived_values/data/raw/filings/oxy_2017_000130817917000065.htm,1338486,0a2882df7500234312534f91d5c52c7d14b88d294ba629862b258ea7e7abd856,
OXY,2018,collected,https://www.sec.gov/Archives/edgar/data/797468/000130817918000070/loxy2018-def14a.htm,part2_lived_values/data/raw/filings/oxy_2018_000130817918000070.htm,2213341,ad4e342a1428d4a78356749e46ff209e650de90bd3ddf6a81647792153b12c39,
OXY,2019,collected,https://www.sec.gov/Archives/edgar/data/797468/000130817919000072/loxy2019_def14a.htm,part2_lived_values/data/raw/filings/oxy_2019_000130817919000072.htm,1088658,4ee48346446bce4e14affb1de40536e6425cacf706baa2db0a51915efa819c03,
OXY,2020,collected,https://www.sec.gov/Archives/edgar/data/797468/000120677420001182/oxy3740751-def14a.htm,part2_lived_values/data/raw/filings/oxy_2020_000120677420001182.htm,2056117,fac34e028299fc935efd223fc9d583d5144208bc3bc98c8901bcbe991cc30517,
OXY,2021,collected,https://www.sec.gov/Archives/edgar/data/797468/000120677421000856/oxy3830511-def14a.htm,part2_lived_values/data/raw/filings/oxy_2021_000120677421000856.htm,2109650,900f9bd5ddca8ab56c357f64639758b2ef3bc8632ea5733f5601255f5a071c00,
OXY,2022,collected,https://www.sec.gov/Archives/edgar/data/797468/000120677422000870/oxy3995601-def14a.htm,part2_lived_values/data/raw/filings/oxy_2022_000120677422000870.htm,1820063,508f9daa272080e0bca255824044b533e119083585436f9627068cdefaa43e47,
OXY,2023,collected,https://www.sec.gov/Archives/edgar/data/797468/000130817923000331/oxy4107731-def14a.htm,part2_lived_values/data/raw/filings/oxy_2023_000130817923000331.htm,2199026,22c5a5240367f7c908f2407d3c8494f7ac96e791b0ae9a48cdbbf1caa7c17ef5,
OXY,2024,collected,https://www.sec.gov/Archives/edgar/data/797468/000079746824000075/oxy-20240321.htm,part2_lived_values/data/raw/filings/oxy_2024_000079746824000075.htm,4643232,1575737425c2e934199061677f48417661b1cc56e4eb51924b1c4034c1c65bc3,
HAL,2016,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817916000301/lhal2016_def14a.htm,part2_lived_values/data/raw/filings/hal_2016_000130817916000301.htm,1043894,d0fb2ae994ab24fc9ae9afc1662640ef9e7de4f9531cc7f33d58d070f6191758,
HAL,2017,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817917000120/lhal2017_def14a.htm,part2_lived_values/data/raw/filings/hal_2017_000130817917000120.htm,1182564,9563f35662741ffdeb701f16b98ec1cf56dbffe6a552dc93d3f3e4c667fbec96,
HAL,2018,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817918000119/lhal2018_def14a.htm,part2_lived_values/data/raw/filings/hal_2018_000130817918000119.htm,1159693,7227e1246f99c09a9b76636edebabc7324025f214678b186a5500b462530541d,
HAL,2019,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817919000086/lhal2019_def14a.htm,part2_lived_values/data/raw/filings/hal_2019_000130817919000086.htm,1132669,bfac093adf5e068110d481284f5d165a4567edbbd40353a2a8da67741eaa51d6,
HAL,2020,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817920000154/lhal2020_def14a.htm,part2_lived_values/data/raw/filings/hal_2020_000130817920000154.htm,1281624,4cd3020b645ce3d9f81cdc0c372d986064fdb2da601a5f1fe19d4637d7683329,
HAL,2021,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817921000173/lhal2021_def14a.htm,part2_lived_values/data/raw/filings/hal_2021_000130817921000173.htm,1418443,08e2fe8b1823c690e15f4c1a6b7003b03a6498b3332646fc6981bc8f4accd4c2,
HAL,2022,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817922000182/lhal2022-def14a.htm,part2_lived_values/data/raw/filings/hal_2022_000130817922000182.htm,1196890,db873ab306310bd0256a282a96e27c4b190fb56fd1673e066c74cb569a703a06,
HAL,2023,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817923000504/hal-20221231.htm,part2_lived_values/data/raw/filings/hal_2023_000130817923000504.htm,1710410,9152969f894b22180a858e3a23e3a25a026a8a99ba992dca0ccb4c6be567224e,
HAL,2024,collected,https://www.sec.gov/Archives/edgar/data/45012/000130817924000414/lhal2024_def14a.htm,part2_lived_values/data/raw/filings/hal_2024_000130817924000414.htm,1501358,cef00fd41251391f5665c7a6e410afd9d43f3822801362f674fe53d8c195619c,
