doc_id,ticker,company_name,sector,year,accession_number,clean_text_sha256,spacy_model,spacy_model_version,representative_text_sha256,token_count,sentence_count,entity_count,org_entity_count,person_entity_count,money_entity_count,percent_entity_count,noun_rate,verb_rate,proper_noun_rate,modal_count
MPC-2020,MPC,Marathon Petroleum,Energy,2020,0001510295-20-000017,c7a4e43f905011ab50baffa31638241eef2976f78efd649f55d23a4e4a56fdb1,en_core_web_sm,3.8.0,eb670279ac9f5e107cadc0a615b4b8f7926948ccae7ec2d459992f924f925b7d,1593,52,161,45,4,0,1,0.12743252,0.06151915,0.27495292,2
MPC-2021,MPC,Marathon Petroleum,Energy,2021,0001510295-21-000046,beeeaa4eba4b98af982844df6db17f50902be1dd58e14f4870de3bc102bb05a9,en_core_web_sm,3.8.0,ade78362f3e7ceb90d99a01824962fc284d180a491c26a271b6a8d86d10b4ad7,1654,66,135,40,10,0,1,0.14570738,0.08222491,0.22732769,11
MPC-2022,MPC,Marathon Petroleum,Energy,2022,0001510295-22-000023,f57be80e5249684a600d192581130fb25cb625d2905fe775f2826a6576e87913,en_core_web_sm,3.8.0,52be6e362c6bc97427853ef701550b3cc4b1ddc671f16b2fe5f80530f91b3669,1572,58,151,37,5,0,0,0.1259542,0.07888041,0.27417303,8
MPC-2023,MPC,Marathon Petroleum,Energy,2023,0001510295-23-000028,423f42ba22efcf78af0637e807385e4ae6c07ce1bea082b9fca445789f604a73,en_core_web_sm,3.8.0,7560c69ea27e168bc332bb44d31026488a509a6f2c20963deaad2e93df5ff58e,1542,71,162,43,6,0,1,0.12710765,0.0843061,0.27821012,10
MPC-2024,MPC,Marathon Petroleum,Energy,2024,0001510295-24-000033,535c3c8cb88fb955621d28c66fd9a6f9868fddf79081741bc080cb4e79ed3141,en_core_web_sm,3.8.0,44d5d0b95525d5e60e4cb722ea24f38ed2f299c1f068dfb939ea40dee5e06407,1460,52,188,55,5,1,0,0.15273973,0.07739726,0.31164384,5
PSX-2016,PSX,Phillips 66,Energy,2016,0001047469-16-011582,2ecc73fe09e49b402d352661b11e368adfdc2783b3c4867ce9a01b3af7f041b7,en_core_web_sm,3.8.0,a25241bdc458989afe62fa49e6647ca06546938a3bb9994a7923854e0cc411f6,1638,60,137,39,8,1,3,0.17460317,0.09096459,0.19352869,6
PSX-2017,PSX,Phillips 66,Energy,2017,0001047469-17-001870,ef79b2b75b66ffe1bae27ec2427682737b3c15c676f544109db9ecc134f13ff5,en_core_web_sm,3.8.0,d6eb5aa21cfbe06b324f8193e2c4a9eb6c91762789a97deb9614050ee810b46f,1619,60,150,38,8,2,1,0.1846819,0.09017912,0.19271155,3
PSX-2018,PSX,Phillips 66,Energy,2018,0001571049-18-000199,0cefda559aa95648f0d5531e3d58b9872e09d4c8f1e630808fdeddda45d2e1af,en_core_web_sm,3.8.0,99f6f0ea2225bf6100d2c903e0a150697672734981878d0c8ec7665aad3eb931,1715,64,129,21,9,5,2,0.17609329,0.09504373,0.18309038,7
PSX-2019,PSX,Phillips 66,Energy,2019,0001193125-19-092869,204a37eb9f5a6ac32e4a527d93556bae86bda0479a724a3a33d2475825bc0b9c,en_core_web_sm,3.8.0,23fd77f34d28aa9bf58a36384ebee71328ce2e3da7d8353f6214347136a21f42,1634,63,150,34,19,7,2,0.1878825,0.0997552,0.15422277,9
PSX-2020,PSX,Phillips 66,Energy,2020,0001193125-20-085402,7bedf0b044b8da9d85c71092d956ca293a5d6b1ef3718a40844647fb09cd6b35,en_core_web_sm,3.8.0,f510d1879c2ba56b934552cf1f5d173155f128c2f3d9ff761dd63ad6ed2e5d9c,1703,78,113,30,10,7,2,0.18144451,0.11039342,0.11332942,11
PSX-2021,PSX,Phillips 66,Energy,2021,0001140361-21-010999,69a984d2165f0ef9203829157535d6554a01208d6857674ff91b7933757236a1,en_core_web_sm,3.8.0,af161fa5f33a474e5565455b9c5ed9460513498c38b980bac600217c1cf1b358,1657,71,115,31,8,1,1,0.1961376,0.10681955,0.12251056,13
PSX-2022,PSX,Phillips 66,Energy,2022,0001206774-22-000928,cfa39f8d8d93bee393c77f829a18518ee054b8fc7296a337d1c2893f15e2c4f6,en_core_web_sm,3.8.0,6f04bf92eb5885157b2d49ff370e1fa364172ac686b8155076217561e3abfd8e,1507,41,140,37,6,3,4,0.18314532,0.06967485,0.23490378,9
PSX-2023,PSX,Phillips 66,Energy,2023,0001534701-23-000064,836cfc1cee5168434fb0b1e5786d3ba3dca4d9b609a0d3023b64666f537930be,en_core_web_sm,3.8.0,c38022e1592080c1ee2f5ea91d531d72603e44d210a106ac69603d40e2e5f09c,1583,64,87,23,4,0,0,0.17182565,0.09475679,0.18193304,17
PSX-2024,PSX,Phillips 66,Energy,2024,0001534701-24-000095,2ecd73ceac0a21dbb5ddd391f70fe1034c50240f94fbc89e95b14d8785034f6d,en_core_web_sm,3.8.0,f2d761733e63d534ec0066af1901823f9104bb9fe89b769f3f061444d438a1dd,1622,65,98,31,8,8,2,0.20221948,0.08939581,0.13193588,11
VLO-2016,VLO,Valero Energy,Energy,2016,0001035002-16-000079,90aab62f041b24cd0b6cbaa8bc8c50370e9b429744d868fef435944e0d3b4b07,en_core_web_sm,3.8.0,792bffc94209657c75a95d8937d3dd35e7a1c58c6fb99e38e4deb4e42e529adf,1815,46,176,41,11,1,2,0.16749311,0.06942149,0.17630854,9
VLO-2017,VLO,Valero Energy,Energy,2017,0001035002-17-000015,bc4549a413887d32d33fe507368cb5687437dd091163648389d1a5d46a7e43d6,en_core_web_sm,3.8.0,68cca38174c2601e71837d83a2d92f05c78e24162ea4d520f7e8043852c9f6e9,1809,49,172,39,11,1,0,0.16583748,0.07573245,0.16860144,11
VLO-2018,VLO,Valero Energy,Energy,2018,0001193125-18-090034,39374acfd734ec46002f55a92b80fd9fc607abcaa6806f5ebdb3a4bb44ded50b,en_core_web_sm,3.8.0,d2ef1d81c89f12a3f8dc1d9d462b32f72f20d5d69942146367f2324960edb9c1,1676,44,143,34,8,1,2,0.14319809,0.075179,0.24642005,9
VLO-2019,VLO,Valero Energy,Energy,2019,0001193125-19-080420,b259a622ae84901a1b55ea36fa943a9c0526f9998d071ce9fe43de3fb20dbb8a,en_core_web_sm,3.8.0,1d32b0240a3c8dce14552addb432bb45270dda87273deb2758411794f7da3941,1683,47,140,36,5,1,0,0.14973262,0.07427213,0.2305407,10
VLO-2020,VLO,Valero Energy,Energy,2020,0001193125-20-078074,bcac4aeab87b2d6dffb95f395cef2ded346d3d0f90dccbd5cf7de4d3507950a0,en_core_web_sm,3.8.0,bbdadde8dadfa77fe2dfa28dca1b23648ad69e6ddb711960ff50f2fa07115dbf,1674,46,152,38,4,1,0,0.14635603,0.07287933,0.24611708,10
VLO-2021,VLO,Valero Energy,Energy,2021,0001193125-21-085910,24232a621219c6074be9997186c79cbad0ce48bcb310053633aca6db91f6eee4,en_core_web_sm,3.8.0,ebc53b404fb872df1047cfedfef75e1ac885479cf2b465b9f1acb80fdcb05a86,1583,47,152,34,5,1,0,0.15287429,0.07770057,0.24952622,18
VLO-2022,VLO,Valero Energy,Energy,2022,0001035002-22-000014,a7f007f01becda50ea806e84ae11b2ef770442743a103d02cc4d23ae841344ca,en_core_web_sm,3.8.0,38e2c4720372584278726dc90225f6009340a98ac65c9fd320de33781631304c,1584,41,142,41,5,1,1,0.16224747,0.06565657,0.25441919,14
VLO-2023,VLO,Valero Energy,Energy,2023,0001035002-23-000040,f3891a8a33194f3bcd33e098330b25ce9dc768c6f581fd09be1c0557a95da958,en_core_web_sm,3.8.0,6917ed702ab3d3a84ff7eb2486226e180e8c2d1205fe82f20f30df916f21bcb6,1561,62,113,31,4,5,5,0.24023062,0.08776425,0.11274824,3
VLO-2024,VLO,Valero Energy,Energy,2024,0001035002-24-000014,2ec98a1e2b3b713b83ea3bea07662abd67039f45ac71fc00be0efabd18c5abec,en_core_web_sm,3.8.0,5594fe26d4b75a43a459bdd380fdc19e221e5b4a2cef02dfd3d4b0a0aa4e45b3,1655,36,136,42,7,1,0,0.13655589,0.07009063,0.2326284,13
OXY-2016,OXY,Occidental Petroleum,Energy,2016,0001308179-16-000248,92df6cb49f21f6fee74122323851c690fa77a33a6f5b9b6d396b525dfd012923,en_core_web_sm,3.8.0,67e700b511257f2a422a7a58a15faa5028cbc13b39e9be7ec290a173212fa6de,1573,38,153,40,19,0,0,0.14049587,0.0775588,0.25301971,21
OXY-2017,OXY,Occidental Petroleum,Energy,2017,0001308179-17-000065,79dac80780b7425c3a9d71c774619a8a44063e9517a3a715452514190a8074f2,en_core_web_sm,3.8.0,227954551f7d57e5f61ba4c0498c8f130c7de85edaa76997258340d629963621,1521,38,153,39,7,0,0,0.1426693,0.0729783,0.25641026,13
OXY-2018,OXY,Occidental Petroleum,Energy,2018,0001308179-18-000070,a452e2b318582bca052eae79eaaf82644a111fef2625eabc215a0b2e8e6f1a46,en_core_web_sm,3.8.0,09270ce362a36b582a354072e1d0db837a3af089c5d917b2d1a9a8315a8904e2,1566,41,156,40,9,0,0,0.1449553,0.07215837,0.25351213,9
OXY-2019,OXY,Occidental Petroleum,Energy,2019,0001308179-19-000072,57fa447b0236901d7ee33f975d5a3a72b3ce76b801568eb30eb4c18c2137c939,en_core_web_sm,3.8.0,59dd01c43d6d05a4549e6d1aba38aea0b27f4579177d32782115ac5314cfa61a,1544,44,162,47,8,2,1,0.14378238,0.08354922,0.25129534,10
OXY-2020,OXY,Occidental Petroleum,Energy,2020,0001206774-20-001182,3d2686a21f73a064800328720ef3d4a5c86e6e2a5cfb72acbdd6857477e15935,en_core_web_sm,3.8.0,34b99e755377986a33b9d364daed7ec32b4d344b102bde42cf028f85dbb94ef6,1616,48,141,57,8,5,12,0.19987624,0.09715347,0.14418317,11
OXY-2021,OXY,Occidental Petroleum,Energy,2021,0001206774-21-000856,dd4e754577af3894652d2a164db4a6b1aa1bde2c37d445b661370c567ae0e6e1,en_core_web_sm,3.8.0,fc3cb271eb5a29617707c81b3edef0bf5e8801ccf8cade80d11a5e04520829d1,1546,49,121,45,4,7,3,0.21668823,0.10608021,0.12031048,8
OXY-2022,OXY,Occidental Petroleum,Energy,2022,0001206774-22-000870,bc78a0e56fd3528b2de0d6596ed09ded4cfe96be3fa09509a0b1216c211f90ff,en_core_web_sm,3.8.0,fec14b5bd1de71daeb00927aa7ec3e620b4d4958ae3ca871b58029051c9ca0e0,1972,59,121,56,5,6,2,0.22160243,0.06288032,0.29918864,6
OXY-2023,OXY,Occidental Petroleum,Energy,2023,0001308179-23-000331,1e02b7e87bca7783358fa774ff09c8f3e184913cdf0372bfaeda3bcea0413617,en_core_web_sm,3.8.0,40e08347b873a87ee3e7ddf54af44343010a1997b40ffa9e63977991074026a9,1537,43,136,51,12,6,1,0.20039037,0.09173715,0.17566688,9
OXY-2024,OXY,Occidental Petroleum,Energy,2024,0000797468-24-000075,c8bc4bc365e275b45a84d0abf2b01c145b7d0e9493cc06eb4b9f1f6082d81e42,en_core_web_sm,3.8.0,1f09692672ea4e5ac1c9326ae24ed87f6872eb9c85d69ce279dd3db948fabfe0,1568,51,129,51,3,5,4,0.18686224,0.10076531,0.13966837,14
HAL-2016,HAL,Halliburton,Energy,2016,0001308179-16-000301,4567fe4acb9d85c37342fed4fef0ccfc5f5227dcee061cb5d755dbb66c3e35e6,en_core_web_sm,3.8.0,747c5bf35a29c91d59ce332978ff243660eb741f857405ef0b2017ddf2a876dc,1617,58,142,38,13,0,0,0.13110699,0.07854051,0.27705628,10
HAL-2017,HAL,Halliburton,Energy,2017,0001308179-17-000120,14e361b70142d2664bb67a515f7b00f17be6a625b788a17e52120d0c1c8bbf33,en_core_web_sm,3.8.0,9430625597784056c50027d2fec4b25937c1d0ce69247d3ef33f1edbab8c3c84,1607,53,131,33,10,0,0,0.14187928,0.07716241,0.26446795,9
HAL-2018,HAL,Halliburton,Energy,2018,0001308179-18-000119,9b32752480a3dbe2118ac7987c62e38958b90fac83a613121aceab0e8c200435,en_core_web_sm,3.8.0,eb304fe4863208d725e68b4a77dc3e8c58284903cee39dbfb1b15f012d9c8203,1583,58,121,29,9,0,0,0.15034744,0.08085913,0.22362603,12
HAL-2019,HAL,Halliburton,Energy,2019,0001308179-19-000086,0926ecbc15a0196ba133e8333041dc945dcb62d31721c74efb7049bea03f9036,en_core_web_sm,3.8.0,6eff050d0e53731a5c15771186d460cca7a28dbc02cdf0c88d1ff85a7881eb07,1571,51,120,35,5,0,0,0.1419478,0.08402292,0.24506684,11
HAL-2020,HAL,Halliburton,Energy,2020,0001308179-20-000154,ecfbf80b3e5f51f908359bd1a8031803701375a61a309412cf83caad4e7143e3,en_core_web_sm,3.8.0,e81f13c31e39fc6e4b553fb7da3615aca3e7c8549594379ecaf08f69eee5307a,1612,56,114,33,3,1,0,0.16439206,0.08126551,0.19913151,15
HAL-2021,HAL,Halliburton,Energy,2021,0001308179-21-000173,ea72fca3f25cec8b1eff7b8a08c2f6d6c59ba9a8de49135d173f97a089e56fba,en_core_web_sm,3.8.0,b35e858954464dc750032d92d057628717e0791685b58abbb4657ca2235ae482,1577,58,109,34,3,0,1,0.14584654,0.07038681,0.2511097,10
HAL-2022,HAL,Halliburton,Energy,2022,0001308179-22-000182,a19535e03144de6575942197760e392823523767f87e74340b32a8096a109013,en_core_web_sm,3.8.0,19ee97c76f693c8117994e9cfc40a5855402de3fae7cb654ef5a0741569f13f0,1549,49,143,32,11,0,2,0.14977405,0.07617818,0.25564881,12
HAL-2023,HAL,Halliburton,Energy,2023,0001308179-23-000504,ce7ed5d042bdf1b4a1c955c2cb3e6aa9c92ae91db97bc597d6e77117cb1a0401,en_core_web_sm,3.8.0,8aace13b37ebfc98c9aee99239834f51af19468263a332df889b13d7c21c369c,1550,54,139,34,6,0,0,0.14387097,0.07483871,0.25677419,12
HAL-2024,HAL,Halliburton,Energy,2024,0001308179-24-000414,e3dc400b1a3469505298fccc5c2a7267f7dafe83e498e6668948ff2c0cb3cb8b,en_core_web_sm,3.8.0,e6ff9076f675a4d8b0d1bf2576a5e72c62a00e822a4266975d8e9b1f61d55dc8,1563,53,140,32,7,1,1,0.1490723,0.06973768,0.25783749,14
